	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
382	A0A644F649	Intraflagellar transport protein IFT88 (A0A644F649_GIAIC)	GL50803_0016660		93.24793788291441	72.56	2.53	7.969583990046736	Oxidation of M(M181)	Oxidation of M(1)			Related Proteins	A8BQ09	A0A644F649, A8BQ09	2	9	0	0	9	2	2	9	100.0	Confident
383	A8BMP5	Uncharacterized protein (A8BMP5_GIAIC)	GL50803_33685		115.82813870196115	64.28	3.44	18.32710546842238					Single Protein		A8BMP5	3	5	5	3	5	3	3	5	100.0	Confident
384	A8BN51	26S proteasome non-ATPase regulatory subunit 2 (A8BN51_GIAIC)	GL50803_33166		135.80354608444955	50.97	2.03	13.937994907702882	Oxidation of M(M635)	Oxidation of M(1)			Single Protein		A8BN51	2	16	16	2	16	2	2	17	100.0	Confident
385	A8BN67	Protein kinase domain-containing protein (A8BN67_GIAIC)	GL50803_4977		44.90796259244011	81.56	4.42	32.871946431673294	Oxidation of M(M179)	Oxidation of M(1)			Single Protein		A8BN67	2	6	6	2	6	2	2	6	100.0	Doubtful
389	A0A644EZZ7	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase (A0A644EZZ7_GIAIC)	GL50803_007259		30.770328946777365	50.0	3.52	34.578413596159066					Related Proteins	A8BGX2	A0A644EZZ7, A8BGX2	1	6	0	0	6	1	2	11	100.0	Doubtful
392	A8BNS7	Ankyrin repeat protein 1 (A8BNS7_GIAIC)	GL50803_17053		113.87900259297292	74.62	2.2	4.893928606416944					Single Protein		A8BNS7	2	13	13	2	13	2	1	15	100.0	Doubtful
393	A8BNT5	Ribosomal_L6 domain-containing protein (A8BNT5_GIAIC)	GL50803_17056		20.841884010225076	87.03	7.03	91.21224775635473					Single Protein		A8BNT5	1	4	4	1	4	1	2	10	100.0	Doubtful
394	A0A644F4Y3	Pept_C1 domain-containing protein (A0A644F4Y3_GIAIC)	GL50803_0016160		31.939237396105536	48.99	4.73	18.666223268723037					Related Proteins	A8BTG7, A8BVM3, A8BX07	A0A644F4Y3, A8BTG7, A8BVM3, A8BX07	1	1	0	0	1	1	1	1	100.0	Doubtful
397	A8BPI7	Endonuclease III homolog (A8BPI7_GIAIC)	NTH1		36.1624313525729	84.83	7.43	39.181731814842784	Oxidation of M(M65)	Oxidation of M(1)			Single Protein		A8BPI7	2	9	9	2	9	2	3	10	100.0	Confident
398	A0A644F872	Uncharacterized protein (A0A644F872_GIAIC)	GL50803_0060183		122.95749115251476	40.05	0.9	12.480965854234928	Oxidation of M(M971)	Oxidation of M(1)			Single Protein		A0A644F872	1	3	3	1	3	1	1	3	100.0	Doubtful
399	A8BQ17	PCI domain-containing protein (A8BQ17_GIAIC)	GL50803_16659		46.12802672204229	69.08	9.42	76.86562679360546					Single Protein		A8BQ17	3	5	5	3	5	3	4	6	100.0	Confident
401	A8BPQ4	Leucine carboxyl methyltransferase 1 (A8BPQ4_GIAIC)	GL50803_10516		41.42569750382651	60.16	2.75	34.15843286422191					Single Protein		A8BPQ4	1	3	3	1	3	1	1	3	100.0	Doubtful
402	A8BPQ1	Tetratricopeptide repeat-containing protein (A8BPQ1_GIAIC)	GL50803_113023		34.2531604004199	50.79	4.44	29.708214498108493					Single Protein		A8BPQ1	1	1	1	1	1	1	1	1	100.0	Doubtful
403	A0A644F383	Phasin superfamily protein (A0A644F383_GIAIC)	GL50803_0010016		34.49252414891929	79.1	9.65	51.445932423553735					Related Proteins	A8B2Y9	A0A644F383, A8B2Y9	2	8	8	2	8	2	2	8	100.0	Doubtful
404	A8BQ45	Uncharacterized protein (A8BQ45_GIAIC)	GL50803_5274		75.18161296641239	61.3	2.22	0.0					Single Protein		A8BQ45	1	5	5	1	5	1	0	12	86.27450980392157	Doubtful
405	A8BPS3	Uncharacterized protein (A8BPS3_GIAIC)	GL50803_14252		42.74169458347007	73.08	3.33	23.699811565906774					Single Protein		A8BPS3	1	3	3	1	3	1	1	3	100.0	Doubtful
406	A0A644F6K5	G beta-like protein GBL (A0A644F6K5_GIAIC)	GL50803_0017353		33.322617770060404	68.99	3.16	17.218638607066964					Related Proteins	A8BR56	A0A644F6K5, A8BR56	1	2	0	0	2	1	1	2	100.0	Doubtful
407	A8BPT7	ANK_REP_REGION domain-containing protein (A8BPT7_GIAIC)	GL50803_4383		83.88551497024669	53.63	7.52	34.52470757743146					Single Protein		A8BPT7	5	12	12	5	12	5	5	17	100.0	Confident
409	A8BPT0	ANK_REP_REGION domain-containing protein (A8BPT0_GIAIC)	GL50803_14254		87.48283087433735	71.14	1.37	11.783705191987169					Single Protein		A8BPT0	1	6	6	1	6	1	1	6	100.0	Doubtful
411	A8BP53	Protein kinase domain-containing protein (A8BP53_GIAIC)	GL50803_10609		46.951023917419846	52.25	7.8	44.448497170541636					Single Protein		A8BP53	3	8	8	3	8	3	3	8	100.0	Confident
414	A0A644EZ31	Uncharacterized protein (A0A644EZ31_GIAIC)	GL50803_0016930		152.2746429274827	53.93	1.85	9.180775753495986	Oxidation of M(M444)	Oxidation of M(1)			Related Proteins	D3KHG9	A0A644EZ31, D3KHG9	1	10	10	1	10	1	1	11	100.0	Doubtful
416	A8BPD9	Uncharacterized protein (A8BPD9_GIAIC)	GL50803_10882		33.09573537433154	61.13	18.27	91.73708013431786	Oxidation of M(M121)	Oxidation of M(1)			Single Protein		A8BPD9	5	7	7	5	7	5	5	8	100.0	Confident
417	A8BPD3	PROTEASOME_ALPHA_1 domain-containing protein (A8BPD3_GIAIC)	GL50803_16924		27.317898137516064	68.42	10.53	71.94454425743483					Single Protein		A8BPD3	3	4	4	3	4	3	3	4	100.0	Confident
418	A8BPE1	TPR_REGION domain-containing protein (A8BPE1_GIAIC)	GL50803_10883		40.56261327309239	60.55	3.01	26.53186452032331					Single Protein		A8BPE1	1	4	4	1	4	1	1	5	100.0	Doubtful
419	A8BQI8	Uncharacterized protein (A8BQI8_GIAIC)	GL50803_17037		28.74149779304303	77.56	15.35	94.11499973547755	Oxidation of M(M224)	Oxidation of M(1)			Single Protein		A8BQI8	3	10	10	3	10	3	5	13	100.0	Confident
422	A8BR06	Myotubularin phosphatase domain-containing protein (A8BR06_GIAIC)	GL50803_13875		114.21947173800616	52.88	1.95	23.306997009565777					Single Protein		A8BR06	2	10	10	2	10	2	3	18	100.0	Confident
423	A8BR17	D123 family protein (A8BR17_GIAIC)	GL50803_7593		34.489894648894314	61.72	9.24	51.8676203942386	Oxidation of M(M20)	Oxidation of M(1)			Single Protein		A8BR17	2	3	3	2	3	2	2	3	100.0	Confident
424	A8BQQ3	ANK_REP_REGION domain-containing protein (A8BQQ3_GIAIC)	GL50803_8174		93.88517667091746	94.72	6.12	21.075971516443875	Oxidation of M(M290)	Oxidation of M(1)			Single Protein		A8BQQ3	4	11	11	4	11	4	4	12	100.0	Confident
425	A8BQS0	ATP-dependent RNA helicase (A8BQS0_GIAIC)	GL50803_90950		100.14625072835604	81.33	1.0	9.709013713996331					Single Protein		A8BQS0	1	17	17	1	17	1	2	19	99.13644214162349	Doubtful
426	A8BQT7	ABC transporter domain-containing protein (A8BQT7_GIAIC)	GL50803_16575		120.25791602293586	55.02	1.01	11.294689313872572					Single Protein		A8BQT7	1	6	6	1	6	1	1	6	100.0	Doubtful
428	A8BR51	Uncharacterized protein (A8BR51_GIAIC)	GL50803_94762		122.50577691196388	60.07	1.81	14.959455527416333					Single Protein		A8BR51	2	9	9	2	9	2	2	9	100.0	Confident
430	A8BA54	Uncharacterized protein (A8BA54_GIAIC)	GL50803_16504		97.2837347144298	64.11	4.4	21.256342621514836	Oxidation of M(M747)	Oxidation of M(1)			Single Protein		A8BA54	5	17	17	5	17	5	4	25	100.0	Confident
432	A8BQU3	WD_REPEATS_REGION domain-containing protein (A8BQU3_GIAIC)	GL50803_15054		166.05944008954302	68.23	2.97	15.550271306540198					Single Protein		A8BQU3	4	16	16	4	16	4	5	18	100.0	Confident
433	A8BQV2	HTH La-type RNA-binding domain-containing protein (A8BQV2_GIAIC)	GL50803_9803		39.15145244761964	100.0	4.02	24.244634820295435					Single Protein		A8BQV2	1	4	4	1	4	1	1	4	100.0	Doubtful
434	A8BR71	WD_REPEATS_REGION domain-containing protein (A8BR71_GIAIC)	GL50803_2562		109.71381284573755	33.01	2.93	25.880775820438075	Oxidation of M(M375, M384)	Oxidation of M(2)			Single Protein		A8BR71	2	6	6	2	6	2	2	8	100.0	Confident
436	A8BQW1	ATP-dependent RNA helicase-like protein (A8BQW1_GIAIC)	GL50803_15048		73.33361218755758	83.54	1.37	13.564522375342142					Single Protein		A8BQW1	1	12	12	1	12	1	1	15	100.0	Doubtful
438	A8BQ84	Phosphatidylinositol-4-phosphate 5-kinase, putative (A8BQ84_GIAIC)	GL50803_2622		32.29775720589942	92.2	9.22	54.85133693385988	Oxidation of M(M148)	Oxidation of M(1)			Single Protein		A8BQ84	3	9	9	3	9	3	3	9	100.0	Confident
439	A8BPW2	Protein kinase domain-containing protein (A8BPW2_GIAIC)	GL50803_12223		69.60562276367465	51.4	5.92	55.23246955876222					Single Protein		A8BPW2	4	8	8	4	8	4	7	17	100.0	Confident
441	A8BQB8	Heat-shock protein, putative (A8BQB8_GIAIC)	GL50803_16412		94.73795686811901	78.22	4.38	18.30541658621123					Single Protein		A8BQB8	3	12	12	3	12	3	3	12	100.0	Confident
446	A0A644F8Q4	Uncharacterized protein (A0A644F8Q4_GIAIC)	GL50803_0016954		126.19794155400605	60.81	1.06	9.6424376199575	Oxidation of M(M792)	Oxidation of M(1)			Related Proteins	A8B680	A0A644F8Q4, A8B680	1	7	7	1	7	1	1	7	100.0	Doubtful
448	A8B9C5	IFT complex B (A8B9C5_GIAIC)	GL50803_17223		115.04779949637054	45.41	3.24	21.513319910081343	Oxidation of M(M754)	Oxidation of M(1)			Single Protein		A8B9C5	3	6	6	3	6	3	3	7	100.0	Confident
449	A8B9H7	ANK_REP_REGION domain-containing protein (A8B9H7_GIAIC)	GL50803_15587		27.645721672791833	68.87	4.28	32.82931096289032					Single Protein		A8B9H7	1	1	1	1	1	1	1	1	100.0	Doubtful
450	A8B9H1	Ankyrin repeat protein 3 (A8B9H1_GIAIC)	GL50803_12139		75.83611888702832	77.68	2.06	12.980204488404327					Single Protein		A8B9H1	1	6	5	1	6	1	2	7	100.0	Doubtful
451	A8B767	26S proteasome regulatory subunit, putative (A8B767_GIAIC)	GL50803_91643		147.53785362849192	50.45	5.64	21.574240976606088					Related Proteins	A0A644EZH6	A0A644EZH6, A8B767	7	13	13	7	13	7	7	15	100.0	Confident
452	A8B8H3	eIF3g domain-containing protein (A8B8H3_GIAIC)	GL50803_13269		39.513838197931655	64.86	5.43	50.82610191242658	Oxidation of M(M46)	Oxidation of M(1)			Single Protein		A8B8H3	2	6	6	2	6	2	2	6	99.12739965095986	Doubtful
457	A8B8J3	Protein kinase domain-containing protein (A8B8J3_GIAIC)	GL50803_15397		38.12269975018989	67.06	10.59	69.20220568785112	Oxidation of M(M316)	Oxidation of M(1)			Single Protein		A8B8J3	4	8	8	4	8	4	4	8	100.0	Confident
458	A8BIK9	ENTH domain-containing protein (A8BIK9_GIAIC)	GL50803_3256		45.2366844777097	47.65	4.69	43.71571459825291					Single Protein		A8BIK9	1	7	7	1	7	1	1	7	100.0	Doubtful
460	A8B8L5	Ankyrin repeat protein 1 (A8B8L5_GIAIC)	GL50803_17402		109.30287593832878	78.06	0.9	9.364187477761167					Single Protein		A8B8L5	1	9	9	1	9	1	1	11	88.23529411764706	Doubtful
461	A8BIN6	Uncharacterized protein (A8BIN6_GIAIC)	GL50803_5823		29.122974520051653	70.61	3.82	32.20279739489623	Oxidation of M(M158)	Oxidation of M(1)			Single Protein		A8BIN6	1	5	5	1	5	1	1	13	100.0	Doubtful
463	A8BJ08	Ubiquitin-like domain-containing protein (A8BJ08_GIAIC)	GL50803_7110		9.284912242162807	100.0	63.41	831.7092408474522					Single Protein		A8BJ08	5	7	5	4	7	5	22	36	100.0	Confident
465	A0A644F8M2	Uncharacterized protein (A0A644F8M2_GIAIC)	GL50803_0011125		48.069093891978895	42.02	2.02	28.99358390880691	Oxidation of M(M1)	Oxidation of M(1)			Related Proteins	A8BUY0	A0A644F8M2, A8BUY0	1	1	1	1	1	1	1	1	100.0	Doubtful
466	A8BJ55	Kinase, NEK (A8BJ55_GIAIC)	GL50803_102034		108.14038225340593	53.99	2.25	17.552981104291565	Oxidation of M(M562)	Oxidation of M(1)			Single Protein		A8BJ55	2	7	7	2	7	2	2	7	100.0	Doubtful
467	A8B8R9	T-complex protein 1 subunit gamma (A8B8R9_GIAIC)	GL50803_17411		61.52012471106137	84.93	1.42	15.859272401245885					Single Protein		A8B8R9	1	8	8	1	8	1	2	12	99.11347517730496	Doubtful
469	A8BIU1	Proliferating cell nuclear antigen (A8BIU1_GIAIC)	GL50803_6564		33.183465087469614	84.95	4.68	28.21783584435723					Single Protein		A8BIU1	1	2	2	1	2	1	1	2	100.0	Doubtful
470	A8B940	G2/mitotic-specific cyclin B (A8B940_GIAIC)	GL50803_3977		39.5176331782874	82.99	5.87	40.69356712602642					Single Protein		A8B940	2	9	9	2	9	2	2	9	99.11816578483246	Confident
471	A8BJ72	RING-type domain-containing protein (A8BJ72_GIAIC)	GL50803_17109		121.15082632590496	57.63	3.77	22.47744276817671					Single Protein		A8BJ72	4	12	12	4	12	4	4	14	100.0	Confident
472	A8B8T1	CDC19 (A8B8T1_GIAIC)	GL50803_17413		147.702035644308	60.59	2.66	12.359081422064666					Single Protein		A8B8T1	2	7	7	2	7	2	2	7	100.0	Doubtful
475	A8B8V5	Ankyrin repeat protein 1 (A8B8V5_GIAIC)	GL50803_101397		37.31132493921613	69.65	2.6	24.38477721810061					Single Protein		A8B8V5	1	1	1	1	1	1	1	2	100.0	Doubtful
476	A0A644FAA0	Ankyrin repeat protein 2 (A0A644FAA0_GIAIC)	GL50803_00d113284		27.754114553674867	73.81	3.57	39.610952664144655					Related and Unrelated Proteins	A8B4P0, A8B9W1, A8BFA2, A8BNV2	A0A644FAA0, A8B4P0, A8B9W1, A8BFA2, A8BNV2	1	3	0	0	3	1	2	3	100.0	Doubtful
477	A8BKB6	Uncharacterized protein (A8BKB6_GIAIC)	GL50803_10181		85.20595194686658	67.41	1.85	13.162453849395963					Single Protein		A8BKB6	1	6	6	1	6	1	1	9	100.0	Doubtful
482	A8BJN3	eIF-2B GDP-GTP exchange factor subunit alpha (A8BJN3_GIAIC)	GL50803_91911		36.712044134306915	70.48	9.34	52.79207172473887	Oxidation of M(M95)	Oxidation of M(1)			Single Protein		A8BJN3	3	5	5	3	5	3	3	5	100.0	Confident
484	A0A644F600	Protein kinase domain-containing protein (A0A644F600_GIAIC)	GL50803_0096363		298.8554497682886	56.07	0.33	4.127755830461258					Related Proteins	A8B486	A0A644F600, A8B486	1	15	15	1	15	1	1	16	100.0	Doubtful
485	A8BK43	U3-containing 90S pre-ribosomal complex subunit (A8BK43_GIAIC)	GL50803_10568		40.06254478909651	78.13	4.83	23.969127606428444					Single Protein		A8BK43	1	9	9	1	9	1	1	14	99.1394148020654	Doubtful
487	A8B9Q0	Structural maintenance of chromosomes protein (A8B9Q0_GIAIC)	GL50803_17465		160.5072005708227	71.01	1.11	0.0					Single Protein		A8B9Q0	1	13	13	1	13	1	0	18	82.35294117647058	Doubtful
488	A8BK53	Uncharacterized protein (A8BK53_GIAIC)	GL50803_10572		35.153908839313445	44.62	3.08	58.18712356870905					Single Protein		A8BK53	1	1	1	1	1	1	1	1	100.0	Doubtful
489	A8BJT1	Protein kinase domain-containing protein (A8BJT1_GIAIC)	GL50803_5375		44.914010616063806	75.8	4.69	23.115432650583045					Single Protein		A8BJT1	1	5	3	1	5	1	2	6	100.0	Doubtful
491	A8BK61	Nop domain-containing protein (A8BK61_GIAIC)	GL50803_10577		55.352834607607306	83.94	4.82	63.23333021653071	Oxidation of M(M200)	Oxidation of M(1)			Single Protein		A8BK61	2	16	16	2	16	2	4	20	100.0	Confident
492	A8B9S8	Tr-type G domain-containing protein (A8B9S8_GIAIC)	GL50803_17460		51.33873711635822	75.7	3.23	19.66697649758231					Single Protein		A8B9S8	1	4	4	1	4	1	1	4	100.0	Doubtful
494	A8B9T4	WD_REPEATS_REGION domain-containing protein (A8B9T4_GIAIC)	GL50803_137698		31.44388546729652	35.71	5.44	40.17682341648958					Single Protein		A8B9T4	1	3	3	1	3	1	1	5	100.0	Doubtful
495	A8BJW7	Putative U3 small nucleolar RNA-associated protein 6 (A8BJW7_GIAIC)	GL50803_8892		53.844137712540224	92.52	1.71	38.97059084278435					Single Protein		A8BJW7	1	4	4	1	4	1	2	6	99.13644214162349	Doubtful
496	A0A644F037	SUN domain-containing protein (A0A644F037_GIAIC)	GL50803_0061270		92.38268616322591	68.91	1.42	11.833285999246579					Single Protein		A0A644F037	1	10	10	1	10	1	1	11	100.0	Doubtful
499	A8B9W9	Uncharacterized protein (A8B9W9_GIAIC)	GL50803_9157		30.89293481533713	83.7	9.26	55.998669806169104	Oxidation of M(M135)	Oxidation of M(1)			Single Protein		A8B9W9	2	7	7	2	7	2	2	7	100.0	Doubtful
500	A0A644F2W2	Outer-arm dynein gamma (Fragment) (A0A644F2W2_GIAIC)	GL50803_0016804A		258.8274253906289	70.44	1.15	6.837222785626265					Unrelated Proteins	A8B2B7	A0A644F2W2, A8B2B7	2	21	21	2	21	2	3	23	100.0	Confident
505	A8B961	Uncharacterized protein (A8B961_GIAIC)	GL50803_15265		32.111230505003235	65.79	5.59	31.018871020083868					Related Proteins	A8BKF4	A8B961, A8BKF4	1	1	1	1	1	1	1	1	100.0	Doubtful
507	A8BLL4	Hybrid cluster protein (A8BLL4_GIAIC)	GL50803_3042		62.50482633969992	65.67	3.87	24.38477721810061					Single Protein		A8BLL4	2	4	4	2	4	2	2	4	100.0	Doubtful
509	A8BKM6	Uncharacterized protein (A8BKM6_GIAIC)	GL50803_8528		56.814988387937184	58.71	4.73	45.76354146552807					Single Protein		A8BKM6	3	4	4	3	4	3	4	4	100.0	Confident
511	A8BL50	Kinesin-like protein (A8BL50_GIAIC)	GL50803_17264		87.92019806564217	68.84	1.76	11.605409790182685					Single Protein		A8BL50	1	6	6	1	6	1	1	8	100.0	Doubtful
515	A8BKV3	Uncharacterized protein (A8BKV3_GIAIC)	GL50803_5883		62.525235026157816	84.34	1.42	31.77827840852283					Single Protein		A8BKV3	1	15	15	1	15	1	2	19	100.0	Doubtful
517	A0A644F3V1	Aspartyl-tRNA synthetase (A0A644F3V1_GIAIC)	GL50803_0010870		62.03132672379235	79.49	3.09	24.33788341575811					Related Proteins	A8BPC2	A0A644F3V1, A8BPC2	2	5	5	2	5	2	2	6	100.0	Confident
518	A8BKY7	ANK_REP_REGION domain-containing protein (A8BKY7_GIAIC)	GL50803_113622		164.0170022765054	78.86	1.86	11.517555484250549	Oxidation of M(M1321)	Oxidation of M(1)			Single Protein		A8BKY7	3	12	12	3	12	3	3	12	99.28571428571429	Confident
519	A8BKZ4	R-SNARE 3 (A8BKZ4_GIAIC)	GL50803_14469		26.328102836558084	70.71	10.46	52.95271705520593					Single Protein		A8BKZ4	2	4	4	2	4	2	2	5	100.0	Doubtful
520	A8BMF7	Ribosomal protein L34 (A8BMF7_GIAIC)	GL50803_36069		13.489255524165277	100.0	6.67	70.30944097885677					Single Protein		A8BMF7	1	3	3	1	3	1	1	4	100.0	Doubtful
522	E2RTP0	Kinase, AGC PKA (E2RTP0_GIAIC)	GL50803_11214		40.440804807084845	66.02	5.57	47.93825521285689					Single Protein		E2RTP0	2	3	3	2	3	2	2	3	99.11971830985915	Confident
523	E2RU10	EB1 (E2RU10_GIAIC)	GL50803_14048		27.19444981417099	76.05	7.98	81.51819243925421					Single Protein		E2RU10	1	3	3	1	3	1	2	4	100.0	Doubtful
528	E2RU13	Fe-hydrogenase-1 (E2RU13_GIAIC)	GL50803_6304		52.139317351026314	70.89	2.53	38.35060417028551					Single Protein		E2RU13	1	2	2	1	2	1	2	3	100.0	Doubtful
536	E2RTQ2	Kinesin-like protein (E2RTQ2_GIAIC)	GL50803_16945		79.61749694523218	73.11	1.54	13.521046342087839					Single Protein		E2RTQ2	1	6	6	1	6	1	1	10	86.27450980392157	Doubtful
537	E2RTQ4	t-SNARE coiled-coil homology domain-containing protein (E2RTQ4_GIAIC)	GL50803_7309		32.49485584090071	73.38	9.56	43.1935132293318					Single Protein		E2RTQ4	2	7	7	2	7	2	2	7	100.0	Confident
538	A8BML4	Hom_end_hint domain-containing protein (A8BML4_GIAIC)	GL50803_4149		49.53716719994029	70.0	5.45	28.76295312771413					Single Protein		A8BML4	2	10	10	2	10	2	2	11	100.0	Confident
539	A8BMM8	Nucleolar GTP-binding protein 1 (A8BMM8_GIAIC)	GL50803_16371		77.56850651696405	83.43	1.63	13.786164897815052					Single Protein		A8BMM8	1	18	18	1	18	1	1	19	99.13793103448276	Doubtful
544	E2RTN1	Regulator of nonsense transcripts 1-like protein (E2RTN1_GIAIC)	GL50803_13452		147.3899435425575	69.4	1.0	7.848495737174709					Single Protein		E2RTN1	1	5	5	1	5	1	1	5	100.0	Doubtful
546	E2RU95	PNP_UDP_1 domain-containing protein (E2RU95_GIAIC)	GL50803_9779		34.26122084403379	84.19	17.1	80.28884550488806	Oxidation of M(M151)	Oxidation of M(1)			Single Protein		E2RU95	6	11	11	6	11	6	7	13	100.0	Confident
550	E2RU80	cAMP-dependent protein kinase regulatory chain (E2RU80_GIAIC)	GL50803_9117		50.70689671267195	62.61	2.83	23.50176300128917					Single Protein		E2RU80	1	3	3	1	3	1	1	3	100.0	Doubtful
552	E2RTW9	t-SNARE coiled-coil homology domain-containing protein (E2RTW9_GIAIC)	GL50803_96994		34.76959253289741	84.69	4.23	27.48251764645867					Single Protein		E2RTW9	1	4	4	1	4	1	1	7	100.0	Doubtful
556	E2RTY6	Glucose-6-phosphate isomerase (E2RTY6_GIAIC)	GL50803_9115		64.45114942193918	69.52	3.25	26.587603731500458	Oxidation of M(M139)	Oxidation of M(1)			Single Protein		E2RTY6	2	7	7	2	7	2	2	11	100.0	Confident
559	A8BM21	UAA transporter family protein (A8BM21_GIAIC)	GL50803_15483		42.44652705556708	56.33	3.88	31.248640435047452					Single Protein		A8BM21	1	1	1	1	1	1	1	1	100.0	Doubtful
560	E2RU52	Pribosyltran_N domain-containing protein (E2RU52_GIAIC)	GL50803_21750		40.61017645639983	82.43	3.78	25.33673548787631					Single Protein		E2RU52	1	2	2	1	2	1	1	2	100.0	Doubtful
562	E2RTT5	AP complex subunit sigma (E2RTT5_GIAIC)	GL50803_5328		16.831724844970687	65.96	24.11	257.0452680947452					Single Protein		E2RTT5	3	5	5	3	5	3	4	6	100.0	Confident
565	E2RU41	Isoleucyl-tRNA synthetase (E2RU41_GIAIC)	GL50803_104173		133.51716891498896	66.95	4.81	20.405701527920915					Single Protein		E2RU41	6	24	24	6	24	6	7	25	100.0	Confident
566	E2RTS1	Radical_SAM domain-containing protein (E2RTS1_GIAIC)	GL50803_9368		38.893246414184965	69.54	2.3	26.699787713489908					Single Protein		E2RTS1	1	6	6	1	6	1	1	6	100.0	Doubtful
568	E2RU45	Vacuolar protein sorting 35 (E2RU45_GIAIC)	GL50803_23833		87.44788062066618	74.25	3.4	21.160160075716124	Oxidation of M(M484, M485)	Oxidation of M(2)			Single Protein		E2RU45	3	15	15	3	15	3	3	15	100.0	Confident
571	E2RTV5	Disc-associated protein (E2RTV5_GIAIC)	GL50803_16424		29.68384179986526	91.27	9.52	133.92274472163194					Single Protein		E2RTV5	2	12	12	2	12	2	5	18	100.0	Confident
573	A8BLT6	Serine/threonine-protein phosphatase (A8BLT6_GIAIC)	GL50803_14311		38.278030779890464	75.22	18.88	59.94892917686241	Oxidation of M(M92)	Oxidation of M(1)			Single Protein		A8BLT6	5	7	6	4	6	4	5	13	100.0	Confident
576	E2RTU0	Mitogen-activated protein kinase (E2RTU0_GIAIC)	GL50803_17563		43.925709159326026	69.35	2.34	24.10609404989375	Oxidation of M(M299)	Oxidation of M(1)			Single Protein		E2RTU0	1	7	7	1	7	1	1	7	100.0	Doubtful
579	A8BLW4	Uncharacterized protein (A8BLW4_GIAIC)	GL50803_6330		29.382973143722797	46.86	6.27	99.65117619050564					Single Protein		A8BLW4	2	4	4	2	4	2	2	4	99.1304347826087	Doubtful
