	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
232	A0A644EYY1	NADH oxidase (A0A644EYY1_GIAIC)	GL50803_0033769		50.26330214123074	64.63	8.95	88.98479396310692	Oxidation of M(M305)	Oxidation of M(1)			Related Proteins	A8BCS2	A0A644EYY1, A8BCS2	4	13	13	4	13	4	7	15	100.0	Confident
233	A8BCD1	Uncharacterized protein (A8BCD1_GIAIC)	GL50803_16678		34.33596488177534	45.09	6.13	98.14045484486012					Single Protein		A8BCD1	2	2	2	2	2	2	2	2	100.0	Confident
234	A8BTG2	M16C_associated domain-containing protein (A8BTG2_GIAIC)	GL50803_93551		128.42669716469538	66.02	1.85	17.985485898475428					Single Protein		A8BTG2	2	10	10	2	10	2	2	11	100.0	Confident
235	A0A644F4K5	Dynein heavy chain (A0A644F4K5_GIAIC)	GL50803_0094440		629.1533830939086	71.6	0.0	0.0					Related Proteins	A8BAC2	A0A644F4K5, A8BAC2	0	27	27	0	27	0	0	32	94.5945945945946	Doubtful
236	A8BCE5	Flagellar exit site protein (A8BCE5_GIAIC)	GL50803_8855		104.0253744327739	62.34	3.76	24.014566744216125					Single Protein		A8BCE5	2	11	11	2	11	2	2	11	100.0	Confident
237	A8B2F3	Ribosomal protein L10e (A8B2F3_GIAIC)	GL50803_10341		38.33943645859748	80.77	5.92	57.16598884902628					Single Protein		A8B2F3	2	6	6	2	6	2	3	9	100.0	Confident
238	A8BCG1	Copine domain-containing protein (A8BCG1_GIAIC)	GL50803_8903		29.125559561084756	78.74	4.72	44.562463748453546					Single Protein		A8BCG1	1	4	4	1	4	1	1	4	100.0	Doubtful
239	ALBU_BOVIN				69.24844068501862	100.0	18.12	321.6973927024882					Single Protein		ALBU_BOVIN	13	30	25	11	25	11	74	135	100.0	Confident
240	A8B6M8	60S ribosomal protein L13 (A8B6M8_GIAIC)	GL50803_14622		26.5715225373825	84.62	11.97	161.97030173890778					Related Proteins	A0A644EZT7	A0A644EZT7, A8B6M8	3	9	9	3	9	3	4	15	100.0	Confident
241	A8BCJ6	Uncharacterized protein (A8BCJ6_GIAIC)	GL50803_22543		146.5624708280595	53.66	1.53	16.451839814109302	Oxidation of M(M181)	Oxidation of M(1)			Single Protein		A8BCJ6	2	9	9	2	9	2	2	10	100.0	Doubtful
242	A8BCL1	Nitroreductase Fd-NR2 (A8BCL1_GIAIC)	GL50803_22677		28.533358357586277	61.74	4.17	118.52215489117488					Single Protein		A8BCL1	1	5	5	1	5	1	2	7	94.5945945945946	Doubtful
243	A8BTM8	Uncharacterized protein (A8BTM8_GIAIC)	GL50803_16844		34.51294230461972	82.72	6.79	87.33692740823457					Single Protein		A8BTM8	2	7	7	2	7	2	4	8	100.0	Confident
244	A8BCK3	Coiled-coil protein (A8BCK3_GIAIC)	GL50803_3409		103.8183990346617	94.56	1.11	12.576517546785778					Single Protein		A8BCK3	1	7	7	1	7	1	1	7	100.0	Doubtful
245	A8BUP8	TCP-1 chaperonin subunit zeta (A8BUP8_GIAIC)	GL50803_10231		60.902363128133956	74.78	1.79	22.064065871554					Single Protein		A8BUP8	1	7	7	1	7	1	2	11	100.0	Doubtful
246	A8B3M6	Uncharacterized protein (A8B3M6_GIAIC)	GL50803_16089		47.74150065976221	79.47	6.04	41.01038330473624	Oxidation of M(M233)	Oxidation of M(1)			Single Protein		A8B3M6	2	4	4	2	4	2	2	5	91.89189189189189	Doubtful
247	A0A644F5Z8	Protein kinase domain-containing protein (A0A644F5Z8_GIAIC)	GL50803_00d101307		32.49608659290965	53.07	6.47	43.59507132814398					Related Proteins	A8BJX2, A8BMM4	A0A644F5Z8, A8BJX2, A8BMM4	3	6	0	0	6	3	3	6	100.0	Confident
248	A8BUQ4	Chaperone protein DnaJ (A8BUQ4_GIAIC)	GL50803_15148		67.3486313088601	76.87	1.79	22.77437785132234					Single Protein		A8BUQ4	1	6	6	1	6	1	1	7	89.1891891891892	Doubtful
249	A0A644F713	Plug_translocon domain-containing protein (A0A644F713_GIAIC)	GL50803_005744		51.9296327187019	43.43	4.66	109.18520056695051	Oxidation of M(M15)	Oxidation of M(1)			Related Proteins	A8BR91	A0A644F713, A8BR91	2	3	3	2	3	2	4	5	100.0	Confident
250	A8BDQ0	Coatomer beta' subunit (A8BDQ0_GIAIC)	GL50803_9593		109.14811884465203	57.33	2.29	21.600888916235117					Single Protein		A8BDQ0	2	6	6	2	6	2	2	6	100.0	Confident
251	A8BE38	Malate dehydrogenase (A8BE38_GIAIC)	GL50803_14285		61.46120240894898	63.73	1.62	48.89358873480433					Single Protein		A8BE38	1	5	5	1	5	1	2	7	100.0	Doubtful
252	A8BE31	Uncharacterized protein (A8BE31_GIAIC)	GL50803_16648		88.30916687517272	76.94	2.72	25.340744310687768					Single Protein		A8BE31	2	13	13	2	13	2	3	15	100.0	Confident
253	A8B3P4	Coiled-coil protein (A8B3P4_GIAIC)	GL50803_10167		132.9445093355254	78.4	10.59	34.795650018642185					Single Protein		A8B3P4	11	34	34	11	34	11	14	40	100.0	Confident
254	A8BV45	Cation_ATPase_N domain-containing protein (A8BV45_GIAIC)	GL50803_96670		147.87001063876963	61.12	3.82	21.8544674700865	Oxidation of M(M354, M355)	Oxidation of M(2)			Single Protein		A8BV45	4	17	17	4	17	4	6	17	100.0	Confident
255	A0A644FAV9	Aminoacyl-histidine dipeptidase (A0A644FAV9_GIAIC)	GL50803_0015832		54.903203309072246	68.76	15.13	93.9275627706375	Oxidation of M(M363, M398, M467)	Oxidation of M(3)			Related Proteins	A8BEJ1	A0A644FAV9, A8BEJ1	6	16	16	6	16	6	9	24	100.0	Confident
256	A8B433	Farnesyl diphosphate synthase (A8B433_GIAIC)	GL50803_6633		46.201689865316744	69.78	5.65	57.642372089434815					Single Protein		A8B433	3	9	9	3	9	3	3	9	100.0	Confident
257	A8BE66	Radial spokehead-like protein (A8BE66_GIAIC)	GL50803_16720		95.98769277419741	75.6	1.43	14.642775927693663					Single Protein		A8BE66	1	8	8	1	8	1	2	8	100.0	Doubtful
258	A8BE60	J domain-containing protein (A8BE60_GIAIC)	GL50803_9751		39.63107782812406	77.81	3.17	41.9217251559526					Single Protein		A8BE60	1	8	8	1	8	1	1	8	100.0	Doubtful
259	A8BV75	PlsC domain-containing protein (A8BV75_GIAIC)	GL50803_7126		48.61983287583612	67.22	2.83	31.35419887010305	Oxidation of M(M330)	Oxidation of M(1)			Single Protein		A8BV75	1	1	1	1	1	1	1	1	100.0	Doubtful
260	A8B3S4	BRO1 domain-containing protein (A8B3S4_GIAIC)	GL50803_103709		94.68734015307783	73.0	7.08	35.5010213717648					Single Protein		A8B3S4	5	13	13	5	13	5	6	15	100.0	Confident
261	A8BV70	Actin (A8BV70_GIAIC)	GL50803_40817		41.559740954687605	49.07	14.67	102.94936929891017					Single Protein		A8BV70	4	7	7	4	7	4	8	14	100.0	Confident
262	A8B440	ANK_REP_REGION domain-containing protein (A8B440_GIAIC)	GL50803_27925		87.55470157245493	82.7	13.74	120.51492494085798	Oxidation of M(M42, M561)	Oxidation of M(2)			Single Protein		A8B440	10	29	29	10	29	10	26	61	100.0	Confident
263	A8BE76	Ribosomal protein L17 (A8BE76_GIAIC)	GL50803_98056		18.668977064860393	100.0	14.63	138.03494868423417					Single Protein		A8BE76	2	5	5	2	5	2	4	9	100.0	Confident
264	A8BDW4	TGc domain-containing protein (A8BDW4_GIAIC)	GL50803_16817		52.37552879294661	67.83	2.63	27.472975223561168					Single Protein		A8BDW4	1	4	4	1	4	1	1	4	100.0	Doubtful
265	A8B3U7	Nucleotide-binding protein 1 (A8B3U7_GIAIC)	GL50803_14604		45.15145653054086	56.07	5.83	62.31607793452413					Single Protein		A8B3U7	3	5	5	3	5	3	3	6	100.0	Confident
266	A8B467	Uncharacterized protein (A8B467_GIAIC)	GL50803_6464		141.47966561208537	83.27	1.67	14.763737989705048					Single Protein		A8B467	2	10	10	2	10	2	3	10	100.0	Confident
267	CAS1_BOVIN				24.513426090790613	80.37	26.17	406.9088380689701					Single Protein		CAS1_BOVIN	6	10	10	6	10	6	14	30	100.0	Confident
268	A8BUY7	AAA family ATPase (A8BUY7_GIAIC)	GL50803_16867		96.29883673204348	76.67	18.16	48.59170427802603	Oxidation of M(M166, M358, M535, M824, M869)	Oxidation of M(5)			Single Protein		A8BUY7	15	36	36	15	36	15	22	47	100.0	Confident
269	A8B470	Uncharacterized protein (A8B470_GIAIC)	GL50803_14213		32.95959853978007	92.0	3.0	37.72955264035734					Single Protein		A8B470	1	4	4	1	4	1	1	4	100.0	Doubtful
270	A8BDZ8	FYVE-type domain-containing protein (A8BDZ8_GIAIC)	GL50803_16653		103.05033537210511	39.8	1.01	41.61347717686471					Single Protein		A8BDZ8	1	8	8	1	8	1	3	11	100.0	Doubtful
271	A8BDZ5	Protein kinase domain-containing protein (A8BDZ5_GIAIC)	GL50803_5346		55.079167394357015	73.63	1.83	22.959159821718462					Single Protein		A8BDZ5	1	3	3	1	3	1	1	3	100.0	Doubtful
272	A8B498	Pyruvate kinase (A8B498_GIAIC)	GL50803_17143		60.486829339886285	73.6	3.98	35.44529997528352	Oxidation of M(M100)	Oxidation of M(1)			Single Protein		A8B498	2	5	5	2	5	2	2	7	89.1891891891892	Doubtful
273	K1C15_SHEEP				48.74009619051495	72.63	11.48	233.97478423842537					Single Protein		K1C15_SHEEP	9	20	13	3	13	3	42	68	100.0	Confident
274	A0A644EYT1	Ankyrin repeat protein 1 (A0A644EYT1_GIAIC)	GL50803_0041212		182.41360077560236	82.16	11.11	47.91557055313212					Single Protein		A0A644EYT1	15	36	36	15	36	15	22	53	100.0	Confident
275	D3KHN3	Uncharacterized protein (D3KHN3_GIAIC)	GL50803_14972		120.18870710929345	56.89	0.74	14.219680643350754					Single Protein		D3KHN3	1	8	8	1	8	1	2	9	100.0	Doubtful
276	A0A644EXP1	Cell motility MEMO family protein (A0A644EXP1_GIAIC)	GL50803_00112932		31.42850462313832	69.82	3.51	79.4306371375944	Oxidation of M(M194)	Oxidation of M(1)			Related Proteins	A8BWT5	A0A644EXP1, A8BWT5	1	5	5	1	5	1	3	6	97.2972972972973	Doubtful
277	D3KHL8	SWIRM domain-containing protein (D3KHL8_GIAIC)	GL50803_8125		104.43439563233571	72.43	0.97	14.873673839825495					Single Protein		D3KHL8	1	8	8	1	8	1	2	8	100.0	Doubtful
278	A8B3A0	Ankyrin repeat protein 1 (A8B3A0_GIAIC)	GL50803_24842		201.34623454663844	63.16	1.03	11.371934821273141					Single Protein		A8B3A0	2	22	22	2	22	2	3	22	100.0	Confident
279	A8B3E2	AAA domain-containing protein (A8B3E2_GIAIC)	GL50803_24636		34.73298523143913	66.67	3.12	35.26126414986667	Oxidation of M(M274)	Oxidation of M(1)			Single Protein		A8B3E2	1	6	6	1	6	1	2	6	97.2972972972973	Doubtful
280	A8BUI2	Uncharacterized protein (A8BUI2_GIAIC)	GL50803_4266		121.22449783156928	69.89	5.43	39.70471084482049	Oxidation of M(M822)	Oxidation of M(1)			Single Protein		A8BUI2	5	12	12	5	12	5	7	15	100.0	Confident
281	D3KI75	Uncharacterized protein (D3KI75_GIAIC)	GL50803_87577		33.289925832687885	66.23	8.28	63.11635200059778					Single Protein		D3KI75	2	7	7	2	7	2	2	7	100.0	Confident
282	D3KI74	Uncharacterized protein (D3KI74_GIAIC)	GL50803_14758		110.67821824595707	46.26	1.55	18.92786921757057					Single Protein		D3KI74	1	3	3	1	3	1	2	3	94.5945945945946	Doubtful
283	A8BUK9	Dynein heavy chain, putative (A8BUK9_GIAIC)	GL50803_100906		622.6038393202457	63.6	0.0	0.0					Single Protein		A8BUK9	0	22	22	0	22	0	1	25	89.1891891891892	Doubtful
284	A8B3I4	Thioredoxin domain-containing protein (A8B3I4_GIAIC)	GL50803_103713		40.31649424016585	82.77	20.34	150.8139683389548	Oxidation of M(M268)	Oxidation of M(1)			Single Protein		A8B3I4	8	11	10	7	10	7	10	14	100.0	Confident
285	A8B3J7	Aldehyde-alcohol dehydrogenase (A8B3J7_GIAIC)	GL50803_93358		97.07136127304852	65.99	12.73	104.19975987288684	Oxidation of M(M62, M69, M80)	Oxidation of M(3)			Single Protein		A8B3J7	12	32	32	12	32	12	23	47	100.0	Confident
286	A0A644EYR3	Uncharacterized protein (A0A644EYR3_GIAIC)	GL50803_0017332		178.43878454567056	50.45	23.53	179.4209649947758	Oxidation of M(M159, M241, M261, M788, M1049, M1122, M1496)	Oxidation of M(7)			Related Proteins	A8BKC0	A0A644EYR3, A8BKC0	62	104	104	62	104	62	187	299	100.0	Confident
287	A8BUN4	Kinesin-like protein (A8BUN4_GIAIC)	GL50803_13825		107.8690118386318	67.31	0.92	13.719837323766304					Single Protein		A8BUN4	1	11	11	1	11	1	2	11	100.0	Doubtful
288	A0A644F983	Axoneme-associated protein GASP-180 (A0A644F983_GIAIC)	GL50803_00137716		179.16044455168097	82.54	21.27	35.0179639312669	Oxidation of M(M137, M279, M314, M317, M1007, M1010)	Oxidation of M(6)			Unrelated Proteins	A8B5G1	A0A644F983, A8B5G1	32	73	8	3	8	3	60	123	100.0	Confident
289	A8BND8	Tyrosine--tRNA ligase (A8BND8_GIAIC)	GL50803_16612		43.4578631449451	74.68	2.33	29.24771522508321					Single Protein		A8BND8	1	4	4	1	4	1	2	4	100.0	Doubtful
290	E2RU81	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase (PFP_GIAIC)	GL50803_14993		59.92547246797253	60.29	4.78	37.070521153189524	Oxidation of M(M487)	Oxidation of M(1)			Unrelated Proteins	A0A644FBA7	A0A644FBA7, E2RU81	2	7	7	2	7	2	2	7	100.0	Confident
291	A8BNI9	AB hydrolase-1 domain-containing protein (A8BNI9_GIAIC)	GL50803_9503		34.81795227836714	73.62	3.91	41.461046857535536					Single Protein		A8BNI9	1	1	1	1	1	1	1	1	100.0	Doubtful
292	A8BNI1	M16C_associated domain-containing protein (A8BNI1_GIAIC)	GL50803_9508		131.35548381955078	69.45	4.44	27.553031512414474					Single Protein		A8BNI1	5	9	9	5	9	5	6	24	100.0	Confident
293	A8BNJ4	AB hydrolase-1 domain-containing protein (A8BNJ4_GIAIC)	GL50803_24372		39.58770532746127	63.74	3.12	44.916134095663494					Single Protein		A8BNJ4	1	4	4	1	4	1	1	6	100.0	Doubtful
294	A0A644F649	Intraflagellar transport protein IFT88 (A0A644F649_GIAIC)	GL50803_0016660		93.24793788291441	72.56	1.08	7.127749239362218					Related Proteins	A8BQ09	A0A644F649, A8BQ09	1	4	0	0	4	1	1	4	100.0	Doubtful
295	A8BMP5	Uncharacterized protein (A8BMP5_GIAIC)	GL50803_33685		115.82813870196115	64.28	1.12	13.410978426667302					Single Protein		A8BMP5	1	8	8	1	8	1	3	9	100.0	Doubtful
296	A8BMP0	Asparaginase (A8BMP0_GIAIC)	GL50803_7865		44.05815548246039	36.5	3.5	50.98588194642883					Single Protein		A8BMP0	1	3	3	1	3	1	1	3	100.0	Doubtful
297	A8BN51	26S proteasome non-ATPase regulatory subunit 2 (A8BN51_GIAIC)	GL50803_33166		135.80354608444955	50.97	0.73	12.465711224787668	Oxidation of M(M635)	Oxidation of M(1)			Single Protein		A8BN51	1	8	8	1	8	1	1	8	89.1891891891892	Doubtful
298	A8BN67	Protein kinase domain-containing protein (A8BN67_GIAIC)	GL50803_4977		44.90796259244011	81.56	2.08	29.399651408070657					Single Protein		A8BN67	1	4	4	1	4	1	1	4	100.0	Doubtful
299	A8BMZ1	S5 DRBM domain-containing protein (A8BMZ1_GIAIC)	GL50803_8118		26.706991437672556	100.0	58.26	218.49850504313073	Oxidation of M(M22, M202)	Oxidation of M(2)			Single Protein		A8BMZ1	21	30	30	21	30	21	26	40	100.0	Confident
300	K22E_HUMAN				65.82539290353346	68.22	61.86	315.0394884928005	Oxidation of M(M263, M300, M473)	Oxidation of M(3)			Single Protein		K22E_HUMAN	47	71	62	40	65	41	143	236	100.0	Confident
301	CATA_HUMAN				59.58771482863913	76.24	2.47	23.386086347328927					Single Protein		CATA_HUMAN	1	5	5	1	5	1	2	10	100.0	Doubtful
302	A0A644EZZ7	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase (A0A644EZZ7_GIAIC)	GL50803_007259		30.770328946777365	50.0	3.52	46.38879422994755					Related Proteins	A8BGX2	A0A644EZZ7, A8BGX2	1	2	0	0	2	1	2	5	100.0	Doubtful
303	A8BP44	Uncharacterized protein (A8BP44_GIAIC)	GL50803_15251		32.47295220241819	61.9	10.54	99.76564400094489	Oxidation of M(M164, M189)	Oxidation of M(2)			Single Protein		A8BP44	3	8	8	3	8	3	4	10	100.0	Confident
304	A8BNT0	60S acidic ribosomal protein P0 (A8BNT0_GIAIC)	GL50803_17054		35.01445171685992	59.2	24.23	266.9589422887552					Single Protein		A8BNT0	7	22	22	7	22	7	16	30	100.0	Confident
305	A8BNS7	Ankyrin repeat protein 1 (A8BNS7_GIAIC)	GL50803_17053		113.87900259297292	74.62	1.15	13.130934793627844					Single Protein		A8BNS7	1	13	13	1	13	1	1	13	100.0	Doubtful
306	A8BNT5	Ribosomal_L6 domain-containing protein (A8BNT5_GIAIC)	GL50803_17056		20.841884010225076	87.03	7.03	183.54917500714382					Single Protein		A8BNT5	1	2	2	1	2	1	3	4	100.0	Doubtful
307	A0A644F4Y3	Pept_C1 domain-containing protein (A0A644F4Y3_GIAIC)	GL50803_0016160		31.939237396105536	48.99	4.73	12.520869239056639					Related Proteins	A8BTG7, A8BVM3, A8BX07	A0A644F4Y3, A8BTG7, A8BVM3, A8BX07	1	1	0	0	1	1	1	1	100.0	Doubtful
308	A0A644F3M5	CoA_binding domain-containing protein (A0A644F3M5_GIAIC)	GL50803_0086511		98.9747850233321	65.85	7.54	17.415595389922352	Oxidation of M(M300, M406)	Oxidation of M(2)			Related Proteins	A8B3P9	A0A644F3M5, A8B3P9	5	15	0	0	15	5	7	18	100.0	Confident
309	A8BPH9	Uncharacterized protein (A8BPH9_GIAIC)	GL50803_37350		796.3752488480283	67.75	0.15	1.90778118862417	Oxidation of M(M3101)	Oxidation of M(1)			Single Protein		A8BPH9	1	25	25	1	25	1	1	29	89.1891891891892	Doubtful
310	A8BPI7	Endonuclease III homolog (A8BPI7_GIAIC)	NTH1		36.1624313525729	84.83	3.72	35.04292814893871					Single Protein		A8BPI7	1	4	4	1	4	1	1	4	100.0	Doubtful
311	A0A644F872	Uncharacterized protein (A0A644F872_GIAIC)	GL50803_0060183		122.95749115251476	40.05	0.9	16.743884307850887	Oxidation of M(M971)	Oxidation of M(1)			Single Protein		A0A644F872	1	4	4	1	4	1	2	4	100.0	Doubtful
312	A8BQ17	PCI domain-containing protein (A8BQ17_GIAIC)	GL50803_16659		46.12802672204229	69.08	9.42	66.72428923535864					Single Protein		A8BQ17	3	6	6	3	6	3	3	7	100.0	Confident
313	A8BQ26	Pyruvate, phosphate dikinase (A8BQ26_GIAIC)	GL50803_9909		97.59525893806959	80.77	17.19	134.93144578057016	Oxidation of M(M448, M587, M688)	Oxidation of M(3)			Single Protein		A8BQ26	18	42	42	18	42	18	44	77	100.0	Confident
314	A8BPQ4	Leucine carboxyl methyltransferase 1 (A8BPQ4_GIAIC)	GL50803_10516		41.42569750382651	60.16	2.75	45.825367579381385					Single Protein		A8BPQ4	1	4	4	1	4	1	1	6	91.89189189189189	Doubtful
315	A8BQ40	EF-hand domain-containing protein (A8BQ40_GIAIC)	GL50803_9894		101.11256545360706	68.39	0.0	0.0					Single Protein		A8BQ40	0	11	11	0	11	0	1	12	91.89189189189189	Doubtful
316	A8BPT7	ANK_REP_REGION domain-containing protein (A8BPT7_GIAIC)	GL50803_4383		83.88551497024669	53.63	6.5	42.25980358462963					Single Protein		A8BPT7	4	14	14	4	14	4	5	16	100.0	Doubtful
317	A8BPT2	ANK_REP_REGION domain-containing protein (A8BPT2_GIAIC)	GL50803_17551		118.64039991049181	79.7	3.17	16.84355028587381	Oxidation of M(M41)	Oxidation of M(1)			Single Protein		A8BPT2	2	16	16	2	16	2	3	22	100.0	Doubtful
318	A8BPT0	ANK_REP_REGION domain-containing protein (A8BPT0_GIAIC)	GL50803_14254		87.48283087433735	71.14	1.37	15.808471776686037					Single Protein		A8BPT0	1	2	2	1	2	1	1	3	100.0	Doubtful
319	A0A644F565	Coiled-coil protein (A0A644F565_GIAIC)	GL50803_0015591		175.44406398207624	49.78	2.63	20.509119850002673	Oxidation of M(M1430)	Oxidation of M(1)			Related Proteins	A8BZN3	A0A644F565, A8BZN3	5	15	0	0	15	5	7	19	100.0	Confident
320	A8BP53	Protein kinase domain-containing protein (A8BP53_GIAIC)	GL50803_10609		46.951023917419846	52.25	5.67	48.788214621151724					Single Protein		A8BP53	2	10	10	2	10	2	3	10	100.0	Confident
321	A0A644F3U0	CoA_binding domain-containing protein (A0A644F3U0_GIAIC)	GL50803_0013608		76.62327957294804	70.07	8.67	68.39291758690206	Oxidation of M(M278, M529)	Oxidation of M(2)			Related Proteins	E2RU11	A0A644F3U0, E2RU11	6	18	18	6	18	6	11	26	100.0	Confident
322	A0A644F9I4	Axoneme-associated protein GASP-180 (A0A644F9I4_GIAIC)	GL50803_0013475		889.0849794944658	89.43	4.34	0.17509011008318343					Related Proteins	A8B615	A0A644F9I4, A8B615	2	19	19	2	19	2	3	22	100.0	Doubtful
323	A8BPC0	Tubulin alpha chain (A8BPC0_GIAIC)	GL50803_103676		50.51955955628639	68.5	13.0	176.29582632547925					Single Protein		A8BPC0	6	15	15	6	15	6	12	32	100.0	Confident
324	A8BPD9	Uncharacterized protein (A8BPD9_GIAIC)	GL50803_10882		33.09573537433154	61.13	13.95	98.81549501045968	Oxidation of M(M121)	Oxidation of M(1)			Single Protein		A8BPD9	3	5	5	3	5	3	4	5	100.0	Confident
325	A8BPD3	PROTEASOME_ALPHA_1 domain-containing protein (A8BPD3_GIAIC)	GL50803_16924		27.317898137516064	68.42	3.24	52.64588740514978					Single Protein		A8BPD3	1	4	4	1	4	1	2	4	89.1891891891892	Doubtful
326	A8BPE1	TPR_REGION domain-containing protein (A8BPE1_GIAIC)	GL50803_10883		40.56261327309239	60.55	3.01	35.59391758524278					Single Protein		A8BPE1	1	3	3	1	3	1	1	3	100.0	Doubtful
327	A8BQI8	Uncharacterized protein (A8BQI8_GIAIC)	GL50803_17037		28.74149779304303	77.56	19.69	137.4009298910651	Oxidation of M(M224)	Oxidation of M(1)			Single Protein		A8BQI8	4	6	6	4	6	4	6	7	100.0	Confident
328	A8BQI1	Phosphatidylinositol transfer protein alpha isoform (A8BQI1_GIAIC)	GL50803_4197		39.29092477701348	93.04	15.65	101.15894548501606	Oxidation of M(M299)	Oxidation of M(1)			Single Protein		A8BQI1	4	12	12	4	12	4	6	13	100.0	Confident
329	A8BQL3	Uncharacterized protein (A8BQL3_GIAIC)	GL50803_101918		36.87844112284083	72.73	3.45	44.21431950041875					Single Protein		A8BQL3	1	5	5	1	5	1	1	5	89.1891891891892	Doubtful
330	A8BQL1	AMPKBI domain-containing protein (A8BQL1_GIAIC)	GL50803_101919		27.76590073115656	62.86	6.12	55.21397947369366					Single Protein		A8BQL1	1	6	6	1	6	1	1	7	94.5945945945946	Doubtful
331	A8BR06	Myotubularin phosphatase domain-containing protein (A8BR06_GIAIC)	GL50803_13875		114.21947173800616	52.88	1.07	31.267585061069614					Single Protein		A8BR06	1	4	4	1	4	1	2	6	91.89189189189189	Doubtful
332	A8BR17	D123 family protein (A8BR17_GIAIC)	GL50803_7593		34.489894648894314	61.72	3.3	46.38879422994755	Oxidation of M(M20)	Oxidation of M(1)			Single Protein		A8BR17	1	4	4	1	4	1	1	4	100.0	Doubtful
333	A8BQQ3	ANK_REP_REGION domain-containing protein (A8BQQ3_GIAIC)	GL50803_8174		93.88517667091746	94.72	3.12	20.357672287962593	Oxidation of M(M290)	Oxidation of M(1)			Single Protein		A8BQQ3	2	7	7	2	7	2	2	9	100.0	Confident
334	A8BQS0	ATP-dependent RNA helicase (A8BQS0_GIAIC)	GL50803_90950		100.14625072835604	81.33	1.56	13.025162016233834	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8BQS0	1	7	7	1	7	1	2	7	100.0	Doubtful
335	A8BA49	Uncharacterized protein (A8BA49_GIAIC)	GL50803_16507		98.57578407419392	58.63	1.03	19.249771755284353					Single Protein		A8BA49	1	6	6	1	6	1	1	6	100.0	Doubtful
336	A8BQT7	ABC transporter domain-containing protein (A8BQT7_GIAIC)	GL50803_16575		120.25791602293586	55.02	1.01	15.152430779259975					Single Protein		A8BQT7	1	7	7	1	7	1	1	7	100.0	Doubtful
337	CAS2_BOVIN				26.00226670062708	78.83	23.42	356.5976862324636					Single Protein		CAS2_BOVIN	8	14	14	8	14	8	17	44	100.0	Confident
338	A8BR51	Uncharacterized protein (A8BR51_GIAIC)	GL50803_94762		122.50577691196388	60.07	0.9	13.379273985942318					Single Protein		A8BR51	1	8	8	1	8	1	2	8	100.0	Doubtful
339	A0A644F7J0	Ankyrin repeat protein 1 (A0A644F7J0_GIAIC)	GL50803_0017568		55.55301428979155	77.78	3.77	85.01294049865923					Unrelated Proteins	A8BU55	A0A644F7J0, A8BU55	2	14	13	2	14	2	4	16	100.0	Confident
340	A8BA54	Uncharacterized protein (A8BA54_GIAIC)	GL50803_16504		97.2837347144298	64.11	2.14	36.55964403135401					Single Protein		A8BA54	2	12	12	2	12	2	4	14	100.0	Confident
341	A8BQU9	Chaperone protein DnaJ (A8BQU9_GIAIC)	GL50803_9808		45.08037969428589	77.75	18.58	120.5239619531492	Oxidation of M(M259, M337, M340)	Oxidation of M(3)			Single Protein		A8BQU9	11	21	21	11	21	11	15	30	100.0	Confident
342	A8BQU3	WD_REPEATS_REGION domain-containing protein (A8BQU3_GIAIC)	GL50803_15054		166.05944008954302	68.23	0.86	17.881304568889735					Single Protein		A8BQU3	1	13	13	1	13	1	3	15	100.0	Doubtful
343	A8BQV2	HTH La-type RNA-binding domain-containing protein (A8BQV2_GIAIC)	GL50803_9803		39.15145244761964	100.0	6.32	48.788214621151724	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8BQV2	2	6	6	2	6	2	2	6	100.0	Doubtful
344	A8BR71	WD_REPEATS_REGION domain-containing protein (A8BR71_GIAIC)	GL50803_2562		109.71381284573755	33.01	4.0	42.436102151731156	Oxidation of M(M375, M384)	Oxidation of M(2)			Single Protein		A8BR71	3	10	10	3	10	3	3	12	100.0	Confident
345	A8BR89	Prolyl-tRNA synthetase (A8BR89_GIAIC)	GL50803_15983		60.97877197408434	83.39	8.3	68.83596882116477					Single Protein		A8BR89	4	14	14	4	14	4	6	16	100.0	Confident
346	A8BPV3	Vacuolar ATP synthase subunit B (A8BPV3_GIAIC)	GL50803_12216		54.71269304335501	72.43	7.24	61.56337260664368	Oxidation of M(M91)	Oxidation of M(1)			Single Protein		A8BPV3	3	8	8	3	8	3	4	11	100.0	Confident
347	A8BPW2	Protein kinase domain-containing protein (A8BPW2_GIAIC)	GL50803_12223		69.60562276367465	51.4	5.92	98.12887894785085					Single Protein		A8BPW2	4	11	11	4	11	4	8	16	100.0	Confident
348	HBA_HUMAN				15.116885097439225	59.57	17.02	280.96475370478873	Oxidation of M(M32)	Oxidation of M(1)			Single Protein		HBA_HUMAN	2	5	5	2	5	2	4	10	100.0	Confident
