	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
325	A8B2X0	Seryl-tRNA synthetase (A8B2X0_GIAIC)	GL50803_101501		51.72262492956481	87.75	14.66	44.35351711153519					Single Protein		A8B2X0	7	20	20	7	20	7	8	22	100.0	Confident
326	A8B2X2	L-serine dehydratase (A8B2X2_GIAIC)	GL50803_15090		56.0005467093244	65.12	15.12	76.58278921038091	Oxidation of M(M60, M516)	Oxidation of M(2)			Single Protein		A8B2X2	6	15	15	6	15	6	8	17	100.0	Confident
328	A8B1Y6	Coatomer beta subunit (A8B1Y6_GIAIC)	GL50803_88082		114.8053645754326	74.62	1.05	7.7112940677539					Single Protein		A8B1Y6	1	11	11	1	11	1	2	11	100.0	Doubtful
329	A8B1Y4	Ankyrin repeat protein 1 (A8B1Y4_GIAIC)	GL50803_10632		108.84128728341717	62.39	4.18	18.575789353496237	Oxidation of M(M79)	Oxidation of M(1)			Single Protein		A8B1Y4	4	15	14	3	14	3	4	16	100.0	Confident
331	A8BCB4	ABC transporter domain-containing protein (A8BCB4_GIAIC)	GL50803_87446		104.5637295799403	59.35	3.34	9.009857683021062					Single Protein		A8BCB4	3	9	9	3	9	3	2	11	100.0	Confident
332	A8BTG5	Rav1p_C domain-containing protein (A8BTG5_GIAIC)	GL50803_93550		281.9568565952948	64.52	3.96	14.712416388224389					Single Protein		A8BTG5	9	42	42	9	42	9	14	51	100.0	Confident
333	A8BTG2	M16C_associated domain-containing protein (A8BTG2_GIAIC)	GL50803_93551		128.42669716469538	72.02	2.12	11.579194217204611					Single Protein		A8BTG2	2	12	12	2	12	2	4	12	100.0	Confident
334	A8BCE6	Uncharacterized protein (A8BCE6_GIAIC)	GL50803_8854		70.14768902112405	63.48	8.93	28.062126055250438					Single Protein		A8BCE6	4	9	9	4	9	4	4	9	100.0	Confident
335	A0A644F4K5	Dynein heavy chain (A0A644F4K5_GIAIC)	GL50803_0094440		629.1533830939086	76.48	0.95	3.410339162675953					Related Proteins	A8BAC2	A0A644F4K5, A8BAC2	5	69	69	5	69	5	6	75	100.0	Confident
336	A8BCE5	Flagellar exit site protein (A8BCE5_GIAIC)	GL50803_8855		104.0253744327739	67.06	5.15	21.47328174807707					Single Protein		A8BCE5	4	10	10	4	10	4	4	10	100.0	Confident
337	A0A644F660	HSP70 subfamily B suppressor 1 (A0A644F660_GIAIC)	GL50803_0016111		66.00578837351406	72.02	2.15	22.39909701033023					Unrelated Proteins	E2RU59	A0A644F660, E2RU59	2	12	12	2	12	2	2	14	85.18518518518519	Doubtful
340	A8BCJ6	Uncharacterized protein (A8BCJ6_GIAIC)	GL50803_22543		146.5624708280595	60.46	3.36	17.06460060778388	Oxidation of M(M181)	Oxidation of M(1)			Single Protein		A8BCJ6	4	16	16	4	16	4	5	18	100.0	Confident
342	A8BCK3	Coiled-coil protein (A8BCK3_GIAIC)	GL50803_3409		103.8183990346617	94.56	1.11	8.096858771141594					Single Protein		A8BCK3	1	13	13	1	13	1	1	13	81.4814814814815	Doubtful
343	A8BUP8	TCP-1 chaperonin subunit zeta (A8BUP8_GIAIC)	GL50803_10231		60.902363128133956	86.58	19.14	68.59556835562664	Oxidation of M(M22, M46)	Oxidation of M(2)			Single Protein		A8BUP8	9	16	16	9	16	9	11	19	100.0	Confident
344	A8B3M2	CTP synthase (A8B3M2_GIAIC)	GL50803_4507		99.28743322305849	58.88	4.36	24.071742292583117					Single Protein		A8B3M2	3	10	10	3	10	3	5	12	100.0	Confident
346	A8BUQ4	Chaperone protein DnaJ (A8BUQ4_GIAIC)	GL50803_15148		67.3486313088601	76.87	22.31	73.91253962065748	Oxidation of M(M148)	Oxidation of M(1)			Single Protein		A8BUQ4	16	32	32	16	32	16	23	40	100.0	Confident
347	A0A644F713	Plug_translocon domain-containing protein (A0A644F713_GIAIC)	GL50803_005744		51.9296327187019	43.43	2.54	23.431424096551236					Related Proteins	A8BR91	A0A644F713, A8BR91	1	2	2	1	2	1	1	2	100.0	Doubtful
348	A8BDQ0	Coatomer beta' subunit (A8BDQ0_GIAIC)	GL50803_9593		109.14811884465203	61.81	3.09	16.9972226111751					Single Protein		A8BDQ0	3	10	10	3	10	3	4	10	100.0	Confident
350	A8BE31	Uncharacterized protein (A8BE31_GIAIC)	GL50803_16648		88.30916687517272	79.79	2.72	21.75275490754458					Single Protein		A8BE31	2	16	16	2	16	2	3	17	100.0	Confident
352	A8BV45	Cation_ATPase_N domain-containing protein (A8BV45_GIAIC)	GL50803_96670		147.87001063876963	66.22	16.03	26.46313998730385	Oxidation of M(M354, M355)	Oxidation of M(2)			Single Protein		A8BV45	18	35	35	18	35	18	24	44	100.0	Confident
354	A8BDT1	MSP domain-containing protein (A8BDT1_GIAIC)	GL50803_21048		447.5775008885459	65.89	0.32	2.2089035750310506					Single Protein		A8BDT1	1	17	17	1	17	1	1	17	85.18518518518519	Doubtful
355	A0A644F5E8	Kinase, NEK (A0A644F5E8_GIAIC)	GL50803_0017216		92.37161039337498	61.99	2.28	11.696906731986251	Oxidation of M(M692)	Oxidation of M(1)			Related Proteins	A8B572	A0A644F5E8, A8B572	1	7	7	1	7	1	3	7	88.88888888888889	Doubtful
356	A8BV67	Uncharacterized protein (A8BV67_GIAIC)	GL50803_7130		141.99364080379485	58.69	2.36	13.373190162546177					Single Protein		A8BV67	3	12	12	3	12	3	3	13	100.0	Confident
357	A8B433	Farnesyl diphosphate synthase (A8B433_GIAIC)	GL50803_6633		46.201689865316744	75.43	12.53	42.171139433029126					Single Protein		A8B433	4	9	9	4	9	4	4	9	100.0	Confident
358	A0A644F867	Vacuolar protein sorting 26 (A0A644F867_GIAIC)	GL50803_00100864		54.640903946748026	43.87	3.16	30.87785124587896					Related Proteins	A8BY01	A0A644F867, A8BY01	2	2	0	0	2	2	3	3	100.0	Confident
359	A8BDU6	ANK_REP_REGION domain-containing protein (A8BDU6_GIAIC)	GL50803_16820		84.90351046601114	67.05	1.91	11.56694110163085					Single Protein		A8BDU6	1	9	9	1	9	1	2	9	100.0	Doubtful
360	A8BE66	Radial spokehead-like protein (A8BE66_GIAIC)	GL50803_16720		95.98769277419741	75.6	1.43	9.42713181633562					Single Protein		A8BE66	1	6	6	1	6	1	3	6	100.0	Doubtful
362	A8B3S9	ANK_REP_REGION domain-containing protein (A8B3S9_GIAIC)	GL50803_95192		124.27264292738684	79.76	0.96	7.338542692877578					Single Protein		A8B3S9	1	10	10	1	10	1	1	11	100.0	Doubtful
363	D3KHZ8	Uncharacterized protein (D3KHZ8_GIAIC)	GL50803_6933		134.38161902857897	51.04	1.91	13.153741685970099					Single Protein		D3KHZ8	2	6	6	2	6	2	3	6	100.0	Confident
364	A8B3S4	BRO1 domain-containing protein (A8B3S4_GIAIC)	GL50803_103709		94.68734015307783	73.0	13.09	34.482715399504656					Single Protein		A8B3S4	11	21	21	11	21	11	16	26	100.0	Confident
367	A8B3T0	Multidrug resistance-associated protein 1 (A8B3T0_GIAIC)	GL50803_28379		167.15696417382725	66.6	8.45	17.61047695361743	Oxidation of M(M303, M987, M995)	Oxidation of M(3)			Single Protein		A8B3T0	10	19	19	10	19	10	10	23	100.0	Confident
370	A8B3U7	Nucleotide-binding protein 1 (A8B3U7_GIAIC)	GL50803_14604		45.15145653054086	66.99	5.83	54.70850521041618					Single Protein		A8B3U7	3	8	8	3	8	3	5	11	100.0	Confident
371	A8B467	Uncharacterized protein (A8B467_GIAIC)	GL50803_6464		141.47966561208537	85.01	19.98	35.69872189764937	Oxidation of M(M1, M786, M1093, M1128)	Oxidation of M(4)			Single Protein		A8B467	22	44	44	22	44	22	30	56	100.0	Confident
373	A8B476	MRP-like ABC transporter (A8B476_GIAIC)	GL50803_17132		175.1665593934768	64.55	2.1	10.696410706472083					Single Protein		A8B476	3	15	13	3	13	3	3	16	100.0	Confident
375	A8BUZ8	Putative Lecithin-cholesterol acyl transferase (A8BUZ8_GIAIC)	GL50803_24603		233.3014329481062	56.24	1.32	7.172414265775034					Single Protein		A8BUZ8	2	14	14	2	14	2	3	14	100.0	Confident
376	A8BDZ8	FYVE-type domain-containing protein (A8BDZ8_GIAIC)	GL50803_16653		103.05033537210511	44.34	1.01	26.791076816277336					Single Protein		A8BDZ8	1	8	8	1	8	1	2	10	100.0	Doubtful
380	A8BVA5	TMP55 (A8BVA5_GIAIC)	GL50803_137641		54.97122276250423	72.62	6.69	52.58434816453689	Oxidation of M(M389)	Oxidation of M(1)			Single Protein		A8BVA5	4	12	12	4	12	4	5	13	100.0	Confident
382	D3KHL8	SWIRM domain-containing protein (D3KHL8_GIAIC)	GL50803_8125		104.43439563233571	79.57	8.86	23.460674888787405					Single Protein		D3KHL8	6	17	17	6	17	6	7	17	100.0	Confident
383	A8B3A0	Ankyrin repeat protein 1 (A8B3A0_GIAIC)	GL50803_24842		201.34623454663844	68.07	5.4	26.92643448341799	Oxidation of M(M1333)	Oxidation of M(1)			Single Protein		A8B3A0	11	38	38	11	38	11	19	48	100.0	Confident
384	A8B3C3	DUF676 domain-containing protein (A8B3C3_GIAIC)	GL50803_14104		85.39742182904513	77.05	1.43	10.500249126840684					Single Protein		A8B3C3	1	2	2	1	2	1	1	2	100.0	Doubtful
385	A0A644F4M7	Uncharacterized protein (A0A644F4M7_GIAIC)	GL50803_0094224		49.216464167738685	53.99	2.73	22.91563803153282	Oxidation of M(M318)	Oxidation of M(1)			Related Proteins	A8BA43	A0A644F4M7, A8BA43	1	5	5	1	5	1	1	6	100.0	Doubtful
386	A0A644F6N5	KIF-binding protein (A0A644F6N5_GIAIC)	GL50803_0015442		104.73895544377079	70.21	3.36	14.458676377038561					Related Proteins	A8BDL1	A0A644F6N5, A8BDL1	2	12	12	2	12	2	2	12	100.0	Confident
387	A8BUI2	Uncharacterized protein (A8BUI2_GIAIC)	GL50803_4266		121.22449783156928	76.24	7.92	22.967051321988176					Single Protein		A8BUI2	6	17	17	6	17	6	7	18	100.0	Confident
388	D3KI74	Uncharacterized protein (D3KI74_GIAIC)	GL50803_14758		110.67821824595707	50.73	2.62	24.371815699088412					Single Protein		D3KI74	2	8	8	2	8	2	3	10	100.0	Confident
389	A8BDH0	Kinase, NEK (A8BDH0_GIAIC)	GL50803_9421		64.41255294431431	85.1	5.31	19.76629175595145					Single Protein		A8BDH0	2	13	13	2	13	2	2	16	100.0	Confident
390	A8BUK9	Dynein heavy chain, putative (A8BUK9_GIAIC)	GL50803_100906		622.6038393202457	69.75	1.06	3.3647185717842394					Single Protein		A8BUK9	4	47	45	4	45	4	6	52	100.0	Confident
391	A8B3H3	Uncharacterized protein (A8B3H3_GIAIC)	GL50803_113722		425.54391640029195	61.18	0.59	3.7875118991826584					Single Protein		A8B3H3	2	21	21	2	21	2	2	23	100.0	Doubtful
392	D3KHU2	Uncharacterized protein (D3KHU2_GIAIC)	GL50803_5749		75.85073910813936	54.59	1.78	15.277092021021877					Single Protein		D3KHU2	1	5	5	1	5	1	1	6	100.0	Doubtful
394	A8BUL3	Eukaryotic translation initiation factor 5B (A8BUL3_GIAIC)	GL50803_115239		103.52005962163764	87.58	0.97	8.45379686082069					Single Protein		A8BUL3	1	13	13	1	13	1	3	14	92.5925925925926	Doubtful
395	A8BUM7	Uncharacterized protein (A8BUM7_GIAIC)	GL50803_6617		63.17752959096546	74.73	5.52	22.963780128237715					Single Protein		A8BUM7	2	7	7	2	7	2	2	8	100.0	Confident
398	D3KHR6	Uncharacterized protein (D3KHR6_GIAIC)	GL50803_103125		191.8899536761266	54.46	2.43	13.864484197160262					Single Protein		D3KHR6	4	15	15	4	15	4	4	15	100.0	Confident
399	A0A644EYQ7	Uncharacterized protein (A0A644EYQ7_GIAIC)	GL50803_0094117		239.29662935874302	53.99	3.21	12.107215153086333					Related Proteins	A8BKH9	A0A644EYQ7, A8BKH9	6	25	25	6	25	6	9	27	100.0	Confident
400	A8B3L0	Uncharacterized protein (A8B3L0_GIAIC)	GL50803_4627		118.52750445060879	59.72	7.32	25.04670320255863					Single Protein		A8B3L0	6	13	13	6	13	6	7	15	100.0	Confident
401	D3KHQ2	BEACH domain-containing protein (D3KHQ2_GIAIC)	GL50803_86593		352.28225575377076	65.52	0.79	4.441592580674991					Single Protein		D3KHQ2	2	19	19	2	19	2	2	19	100.0	Confident
402	A8BNB4	Dynein heavy chain (A8BNB4_GIAIC)	GL50803_93736		522.7407596940446	61.05	1.26	4.353491568470951					Single Protein		A8BNB4	5	33	33	5	33	5	5	39	100.0	Confident
404	A0A644F1T3	SMC family protein (A0A644F1T3_GIAIC)	GL50803_0014971		73.52866760191817	82.79	3.12	12.435448624620197					Related Proteins	A8BNG3	A0A644F1T3, A8BNG3	1	6	6	1	6	1	1	7	100.0	Doubtful
406	A8BNH0	Coiled-coil protein (A8BNH0_GIAIC)	GL50803_9515		150.25313489906435	82.39	1.89	14.668222411488394					Single Protein		A8BNH0	2	15	15	2	15	2	3	17	85.18518518518519	Doubtful
407	A8BNI1	M16C_associated domain-containing protein (A8BNI1_GIAIC)	GL50803_9508		131.35548381955078	73.29	4.52	17.73885370436671					Single Protein		A8BNI1	5	14	14	5	14	5	7	24	100.0	Confident
408	A0A644F697	5'-3' exoribonuclease 2 (A0A644F697_GIAIC)	GL50803_00113365		220.96501324632527	65.54	1.69	8.619236756376536					Related Proteins	A8BQ99	A0A644F697, A8BQ99	3	18	18	3	18	3	6	19	100.0	Confident
409	A8BNK8	Nucleoside transporter (A8BNK8_GIAIC)	GL50803_96818		53.49585615350563	35.73	2.05	23.58308379944154					Single Protein		A8BNK8	1	4	4	1	4	1	1	4	100.0	Doubtful
410	A8BNL1	ZPR1 (A8BNL1_GIAIC)	GL50803_8842		52.37226700938459	92.44	6.72	24.84263486600262	Oxidation of M(M469)	Oxidation of M(1)			Single Protein		A8BNL1	2	7	7	2	7	2	2	7	100.0	Confident
411	A8BMP0	Asparaginase (A8BMP0_GIAIC)	GL50803_7865		44.05815548246039	36.5	7.0	49.237654689374565	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8BMP0	2	7	7	2	7	2	3	7	100.0	Confident
412	A8BN44	Uncharacterized protein (A8BN44_GIAIC)	GL50803_114497		115.67142734400777	80.32	3.3	14.681117552069923					Single Protein		A8BN44	3	11	11	3	11	3	3	12	85.18518518518519	Doubtful
416	A0A644F4Z1	Ankyrin repeat protein 1 (A0A644F4Z1_GIAIC)	GL50803_0060569		153.10874562180177	73.27	1.5	10.284693589209876	Oxidation of M(M628)	Oxidation of M(1)			Single Protein		A0A644F4Z1	3	16	16	3	16	3	3	18	100.0	Confident
418	A8BP05	Adaptin_N domain-containing protein (A8BP05_GIAIC)	GL50803_16364		98.94173303945533	71.97	2.58	12.85971687181312					Single Protein		A8BP05	2	8	8	2	8	2	2	9	100.0	Doubtful
419	A0A644F1R1	Vesicle-fusing ATPase (A0A644F1R1_GIAIC)	GL50803_00112681		88.19799472771761	70.7	22.99	20.661855998188667	Oxidation of M(M481, M605, M800)	Oxidation of M(3)			Related Proteins	A8BZZ4	A0A644F1R1, A8BZZ4	18	37	0	0	15	7	24	46	100.0	Confident
420	A0A644F0H9	Uncharacterized protein (A0A644F0H9_GIAIC)	GL50803_009605		70.59651568077447	85.69	2.25	12.435448624620197					Related Proteins	A8BAT2	A0A644F0H9, A8BAT2	1	11	11	1	11	1	3	13	100.0	Doubtful
422	A8BNT2	Spindle pole protein, putative (A8BNT2_GIAIC)	GL50803_17055		62.234490265306356	94.4	11.01	48.070260964425714					Single Protein		A8BNT2	6	16	16	6	16	6	9	19	100.0	Confident
423	A0A644F9X9	AAA domain-containing protein (A0A644F9X9_GIAIC)	GL50803_00111950		569.9816625150016	69.75	0.82	5.145350196745008	Oxidation of M(M2032)	Oxidation of M(1)			Related Proteins	A8B7H3	A0A644F9X9, A8B7H3	4	45	42	3	42	3	8	46	100.0	Confident
424	A0A644F4A6	Uncharacterized protein (A0A644F4A6_GIAIC)	GL50803_0060562		234.09055809112868	69.84	1.14	6.38106207883313					Single Protein		A0A644F4A6	2	13	13	2	13	2	3	13	100.0	Confident
425	A0A644F385	Uncharacterized protein (A0A644F385_GIAIC)	GL50803_0015334		193.5227064179862	70.1	5.13	20.739794393854385	Oxidation of M(M146)	Oxidation of M(1)			Related Proteins	A8B1R5	A0A644F385, A8B1R5	6	28	28	6	28	6	10	34	100.0	Confident
426	A0A644EZ07	Kinase, NEK (A0A644EZ07_GIAIC)	GL50803_008860		88.38432952435203	75.31	4.84	10.134769097842996					Related Proteins	A8BCD4	A0A644EZ07, A8BCD4	4	18	0	0	17	3	4	18	100.0	Confident
429	A0A644F872	Uncharacterized protein (A0A644F872_GIAIC)	GL50803_0060183		122.95749115251476	42.03	2.34	16.169762338818273					Single Protein		A0A644F872	2	4	4	2	4	2	2	5	81.4814814814815	Doubtful
430	A8BQ17	PCI domain-containing protein (A8BQ17_GIAIC)	GL50803_16659		46.12802672204229	69.08	10.87	48.815466867815076	Oxidation of M(M134)	Oxidation of M(1)			Single Protein		A8BQ17	4	13	13	4	13	4	4	13	100.0	Confident
432	A8BQ24	RNB domain-containing protein (A8BQ24_GIAIC)	GL50803_9912		115.92810701645647	71.33	1.17	8.096858771141594					Single Protein		A8BQ24	1	10	10	1	10	1	1	10	100.0	Doubtful
434	A8BQ40	EF-hand domain-containing protein (A8BQ40_GIAIC)	GL50803_9894		101.11256545360706	73.43	1.91	9.87421801358731					Single Protein		A8BQ40	1	9	9	1	9	1	2	9	100.0	Doubtful
435	A8BPT7	ANK_REP_REGION domain-containing protein (A8BPT7_GIAIC)	GL50803_4383		83.88551497024669	53.63	5.35	37.0017739541417					Single Protein		A8BPT7	3	11	11	3	11	3	4	14	100.0	Confident
436	A8BPT2	ANK_REP_REGION domain-containing protein (A8BPT2_GIAIC)	GL50803_17551		118.64039991049181	81.84	3.07	10.844007282778922	Oxidation of M(M437, M580)	Oxidation of M(2)			Single Protein		A8BPT2	2	15	15	2	15	2	2	15	81.4814814814815	Doubtful
438	A8BP53	Protein kinase domain-containing protein (A8BP53_GIAIC)	GL50803_10609		46.951023917419846	57.68	6.38	38.3902786562748					Single Protein		A8BP53	3	7	7	3	7	3	3	7	100.0	Confident
441	A8BPA7	Protein kinase domain-containing protein (A8BPA7_GIAIC)	GL50803_112076		189.8529657404047	85.27	3.95	12.884981541502338	Oxidation of M(M1272)	Oxidation of M(1)			Single Protein		A8BPA7	6	31	31	6	31	6	9	32	100.0	Confident
443	A8BPD9	Uncharacterized protein (A8BPD9_GIAIC)	GL50803_10882		33.09573537433154	61.13	3.99	34.70082330489255					Single Protein		A8BPD9	1	7	7	1	7	1	2	7	85.18518518518519	Doubtful
444	A8BPD8	WD_REPEATS_REGION domain-containing protein (A8BPD8_GIAIC)	GL50803_10881		56.083519372295406	65.69	2.34	18.589726770478148					Single Protein		A8BPD8	1	10	10	1	10	1	2	11	100.0	Doubtful
445	A8BPE3	4-alpha-glucanotransferase, amylo-alpha-1,6-glucosidase (A8BPE3_GIAIC)	GL50803_10885		195.74513401842515	76.14	0.81	5.015260078477243					Single Protein		A8BPE3	1	19	19	1	19	1	1	19	100.0	Doubtful
448	A8BQI2	EGF-like domain-containing protein (A8BQI2_GIAIC)	GL50803_114210		113.93468634380866	45.13	3.49	23.47946743828406					Single Protein		A8BQI2	3	11	11	3	11	3	4	11	100.0	Confident
449	A8BQI1	Phosphatidylinositol transfer protein alpha isoform (A8BQI1_GIAIC)	GL50803_4197		39.29092477701348	93.04	11.59	59.84634743887266	Oxidation of M(M299)	Oxidation of M(1)			Single Protein		A8BQI1	3	12	12	3	12	3	4	13	100.0	Confident
450	A0A644F5D1	Uncharacterized protein (A0A644F5D1_GIAIC)	GL50803_0090122		282.0756169144146	64.14	0.43	7.390641880352368					Related Proteins	A8B4Y8	A0A644F5D1, A8B4Y8	1	17	17	1	17	1	2	18	81.4814814814815	Doubtful
451	A8BR17	D123 family protein (A8BR17_GIAIC)	GL50803_7593		34.489894648894314	61.72	9.9	44.79819402066046					Single Protein		A8BR17	2	5	5	2	5	2	2	5	100.0	Confident
452	A8BR20	Uncharacterized protein (A8BR20_GIAIC)	GL50803_17362		189.78726343938806	57.05	1.23	12.115000655074706					Single Protein		A8BR20	2	13	13	2	13	2	2	15	100.0	Doubtful
453	A8BA49	Uncharacterized protein (A8BA49_GIAIC)	GL50803_16507		98.57578407419392	58.63	5.37	38.2122161393162					Single Protein		A8BA49	4	12	12	4	12	4	6	13	100.0	Confident
454	A0A644F2A0	Ankyrin repeat protein 1 (A0A644F2A0_GIAIC)	GL50803_0061420		67.13506148026967	91.18	18.79	14.692566730196537	Oxidation of M(M121, M142, M152)	Oxidation of M(3)			Unrelated Proteins	A8BZV6	A0A644F2A0, A8BZV6	7	17	0	0	16	7	7	19	100.0	Confident
455	A8BQT7	ABC transporter domain-containing protein (A8BQT7_GIAIC)	GL50803_16575		120.25791602293586	61.2	4.79	44.30510070554387	Oxidation of M(M804)	Oxidation of M(1)			Single Protein		A8BQT7	5	21	15	2	21	5	10	27	100.0	Confident
457	A8BR51	Uncharacterized protein (A8BR51_GIAIC)	GL50803_94762		122.50577691196388	66.12	6.32	24.979670676926194					Single Protein		A8BR51	6	11	11	6	11	6	8	15	100.0	Confident
459	A8BA54	Uncharacterized protein (A8BA54_GIAIC)	GL50803_16504		97.2837347144298	69.07	2.71	29.81401485497874	Oxidation of M(M419)	Oxidation of M(1)			Single Protein		A8BA54	3	15	15	3	15	3	5	19	100.0	Confident
461	A8BR64	ANK_REP_REGION domain-containing protein (A8BR64_GIAIC)	GL50803_115478		80.11235238070925	72.26	7.17	21.62622535027135					Single Protein		A8BR64	4	15	15	4	15	4	4	17	100.0	Confident
462	A8BQU3	WD_REPEATS_REGION domain-containing protein (A8BQU3_GIAIC)	GL50803_15054		166.05944008954302	74.04	3.43	17.747853941483353					Single Protein		A8BQU3	4	18	18	4	18	4	6	20	100.0	Confident
463	A8BR71	WD_REPEATS_REGION domain-containing protein (A8BR71_GIAIC)	GL50803_2562		109.71381284573755	37.3	4.59	51.412569497739575	Oxidation of M(M375, M384)	Oxidation of M(2)			Single Protein		A8BR71	6	15	15	6	15	6	7	22	100.0	Confident
464	A8BA76	Fe_hyd_lg_C domain-containing protein (A8BA76_GIAIC)	GL50803_33030		51.99653080805768	53.13	5.83	28.17206015732256	Oxidation of M(M174)	Oxidation of M(1)			Single Protein		A8BA76	2	5	5	2	5	2	2	6	100.0	Doubtful
466	A8BQW1	ATP-dependent RNA helicase-like protein (A8BQW1_GIAIC)	GL50803_15048		73.33361218755758	86.89	9.3	54.087537289539114					Single Protein		A8BQW1	5	15	15	5	15	5	9	20	100.0	Confident
468	A8BPW2	Protein kinase domain-containing protein (A8BPW2_GIAIC)	GL50803_12223		69.60562276367465	65.42	23.05	153.1981759517218	Oxidation of M(M189)	Oxidation of M(1)			Single Protein		A8BPW2	17	27	27	17	27	17	32	42	100.0	Confident
470	A0A644F1Y4	Protein kinase domain-containing protein (A0A644F1Y4_GIAIC)	GL50803_0027520		51.91541778835696	68.81	3.54	13.012808739334703	Oxidation of M(M1)	Oxidation of M(1)			Related Proteins	A8BHT3	A0A644F1Y4, A8BHT3	2	7	0	0	7	2	2	7	100.0	Confident
472	A8BIZ4	Protein kinase domain-containing protein (A8BIZ4_GIAIC)	GL50803_14364		69.8593515929549	71.7	6.36	62.53019645040043	Oxidation of M(M298)	Oxidation of M(1)			Single Protein		A8BIZ4	3	13	13	3	13	3	6	18	100.0	Confident
477	A0A644EZI2	Alpha-snap (A0A644EZI2_GIAIC)	GL50803_0010856		31.280735093648968	100.0	12.77	47.37523749072209					Related Proteins	A8B791	A0A644EZI2, A8B791	3	7	7	3	7	3	3	8	100.0	Confident
478	A8B9A6	MFS domain-containing protein (A8B9A6_GIAIC)	GL50803_114777		72.66788543861843	54.57	6.1	54.40808278296013					Single Protein		A8B9A6	5	11	3	2	3	2	10	16	100.0	Confident
480	A8B9B7	Alpha-SNAP, putative (A8B9B7_GIAIC)	GL50803_17224		33.24826331512711	78.52	5.7	42.04138208092751					Single Protein		A8B9B7	2	8	8	2	8	2	2	9	100.0	Confident
481	A8B9D1	Sec1, putative TM region (A8B9D1_GIAIC)	GL50803_15104		78.63173567691446	56.56	1.97	14.373122078949576					Single Protein		A8B9D1	1	8	8	1	8	1	1	8	100.0	Doubtful
482	A8B9C5	IFT complex B (A8B9C5_GIAIC)	GL50803_17223		115.04779949637054	49.58	3.99	18.581108445596147					Single Protein		A8B9C5	3	7	7	3	7	3	3	8	100.0	Confident
483	A8BW14	Protein SEY1 homolog (SEY1_GIAIC)	GL50803_32509		116.1091176339845	63.67	6.38	21.79923515307352					Unrelated Proteins	A0A644F376	A0A644F376, A8BW14	6	15	15	6	15	6	6	15	100.0	Confident
484	A8B9H1	Ankyrin repeat protein 3 (A8B9H1_GIAIC)	GL50803_12139		75.83611888702832	91.04	3.38	33.63310566474201					Single Protein		A8B9H1	2	9	9	2	9	2	4	13	100.0	Confident
485	A8B8G6	Putative Serine peptidase (A8B8G6_GIAIC)	GL50803_15871		53.26379588708923	75.05	2.77	36.16462974703442					Single Protein		A8B8G6	1	3	3	1	3	1	3	4	100.0	Doubtful
486	A8BIH3	Uncharacterized protein (A8BIH3_GIAIC)	GL50803_15376		322.6136432399121	60.25	2.2	6.641124320162068	Oxidation of M(M2743)	Oxidation of M(1)			Single Protein		A8BIH3	4	27	27	4	27	4	4	28	100.0	Confident
489	A8BK24	Protein F54C1.5 (A8BK24_GIAIC)	GL50803_87202		76.61731673950383	69.77	1.89	11.829826126667914					Unrelated Proteins	A0A644EYW9	A0A644EYW9, A8BK24	1	6	6	1	6	1	1	7	100.0	Doubtful
490	A0A644FF90	Outer-arm dynein beta (Fragment) (A0A644FF90_GIAIC)	GL50803_0017243B		139.84952281355896	82.56	1.88	4.777429781923581					Unrelated Proteins	A8BQQ9	A0A644FF90, A8BQQ9	2	6	0	0	6	2	2	6	100.0	Confident
491	A8BIJ2	S1 motif domain-containing protein (A8BIJ2_GIAIC)	GL50803_13943		38.07964867065831	84.13	3.89	32.72682437437471					Single Protein		A8BIJ2	2	4	4	2	4	2	2	4	100.0	Confident
494	A8BIL0	SEC7 domain-containing protein (A8BIL0_GIAIC)	GL50803_17192		265.13635386516984	54.41	1.1	9.148992961741916					Single Protein		A8BIL0	2	11	11	2	11	2	3	13	100.0	Confident
495	A8B8M9	Phosphoinositide-3-kinase, class 3 (A8B8M9_GIAIC)	GL50803_17406		183.16440687488355	66.79	2.81	16.083595626283408					Single Protein		A8B8M9	4	28	27	4	27	4	7	32	100.0	Confident
496	A8BZP3	Phenylalanine--tRNA ligase (A8BZP3_GIAIC)	GL50803_12162		60.72526640633247	78.0	7.39	31.65833405778112					Single Protein		A8BZP3	3	4	4	3	4	3	3	5	100.0	Doubtful
497	A8BIN5	Uncharacterized protein (A8BIN5_GIAIC)	GL50803_21474		181.7161581330715	64.48	2.71	15.497893741638206					Single Protein		A8BIN5	6	23	23	6	23	6	6	26	100.0	Confident
500	A8BJ08	Ubiquitin-like domain-containing protein (A8BJ08_GIAIC)	GL50803_7110		9.284912242162807	100.0	69.51	716.8682277864386					Single Protein		A8BJ08	7	9	7	6	9	7	24	37	100.0	Confident
501	A8BJ21	Glycogen [starch] synthase (A8BJ21_GIAIC)	GL50803_104031		85.00807213132549	71.45	3.98	16.946913707040547					Single Protein		A8BJ21	2	9	9	2	9	2	2	9	100.0	Confident
